<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.04.15	0.92005	0.92504	0.90827	0.90856	334330	0	5
2012.04.22	0.91053	0.91714	0.90513	0.90616	301372	0	5
2012.04.29	0.90699	0.91840	0.90425	0.91799	283401	0	5
2012.05.06	0.92205	0.93060	0.91940	0.92978	373234	0	5
2012.05.13	0.93169	0.94998	0.93076	0.93950	409492	0	5
2012.05.20	0.93993	0.96099	0.93673	0.95927	414960	0	5
2012.05.27	0.95609	0.97693	0.95286	0.96590	342024	0	5
2012.06.03	0.96558	0.96950	0.95137	0.95944	358182	0	5
2012.06.10	0.94923	0.96490	0.94787	0.94971	354304	0	5
2012.06.17	0.94277	0.95914	0.94210	0.95506	356160	0	5
2012.06.24	0.95650	0.96779	0.94627	0.94822	329154	0	5
2012.07.01	0.94817	0.97932	0.94810	0.97706	298376	0	5
2012.07.08	0.97898	0.98722	0.97368	0.98026	289678	0	5
2012.07.15	0.98026	0.98864	0.97473	0.98780	292398	0	5
2012.07.22	0.99062	0.99713	0.96945	0.97466	345239	0	5
2012.07.29	0.97613	0.98975	0.96935	0.96984	319655	0	4
2012.08.05	0.96909	0.98091	0.96560	0.97698	284009	0	5
2012.08.12	0.97720	0.97980	0.96967	0.97369	257152	0	5
2012.08.19	0.97323	0.97669	0.95379	0.95961	278003	0	4
2012.08.26	0.95966	0.96344	0.95026	0.95457	232459	0	5
2012.09.02	0.95420	0.96070	0.94336	0.94402	281692	0	4
2012.09.09	0.94371	0.94834	0.92385	0.92629	295682	0	5
2012.09.16	0.92646	0.93547	0.92441	0.93276	300569	0	5
2012.09.23	0.93291	0.94170	0.93237	0.93942	297643	0	5
2012.09.30	0.94044	0.94371	0.92738	0.92808	280667	0	5
2012.10.07	0.92972	0.94307	0.92960	0.93329	258341	0	4
2012.10.14	0.93280	0.93710	0.92140	0.92794	239783	0	5
2012.10.21	0.92829	0.93854	0.92483	0.93452	236462	0	5
2012.10.28	0.93535	0.94138	0.92758	0.94001	327822	0	4
2012.11.04	0.94145	0.94982	0.93801	0.94839	480077	0	4
2012.11.11	0.94813	0.95113	0.94028	0.94528	437798	0	5
2012.11.18	0.94527	0.94572	0.92651	0.92764	422441	0	5
2012.11.25	0.92812	0.93405	0.92454	0.92779	411079	0	4
2012.12.02	0.92737	0.93815	0.92405	0.93428	399744	0	4
2012.12.09	0.93643	0.93693	0.91652	0.91736	407392	0	4
2012.12.16	0.91660	0.91939	0.90833	0.91550	420752	0	4
2012.12.23	0.91628	0.91807	0.90944	0.91332	270175	0	4
2012.12.30	0.91348	0.93021	0.90773	0.92439	355591	0	5
2013.01.06	0.92418	0.92862	0.91101	0.91326	477193	0	5
2013.01.13	0.91399	0.93878	0.91187	0.93371	543545	0	4
2013.01.20	0.93473	0.93489	0.92218	0.92626	493197	0	5
2013.01.27	0.92712	0.92922	0.90214	0.90746	500869	0	5
2013.02.03	0.90825	0.92007	0.90558	0.91677	501178	0	5
2013.02.10	0.91739	0.92452	0.91495	0.92158	468736	0	1
2013.02.17	0.92248	0.93324	0.91834	0.92937	463533	0	3
2013.02.24	0.93097	0.94623	0.92316	0.94225	565107	0	3
2013.03.03	0.94229	0.95511	0.93930	0.95095	130389	0	3
2013.03.10	0.95239	0.95664	0.93789	0.93851	191303	0	1
2013.03.17	0.94434	0.94908	0.93961	0.94091	230084	0	1
2013.03.24	0.94103	0.95533	0.93509	0.94885	188415	0	1
2013.03.31	0.94962	0.95265	0.93126	0.93406	169913	0	1
2013.04.07	0.93386	0.93663	0.92636	0.92704	170307	0	1
2013.04.14	0.92748	0.93422	0.92057	0.93356	222124	0	5
2013.04.21	0.93237	0.94986	0.93143	0.94230	180486	0	2
2013.04.28	0.94106	0.94292	0.92468	0.93496	180373	0	1
2013.05.05	0.93519	0.96276	0.93334	0.95657	178382	0	1
2013.05.12	0.95848	0.97614	0.95209	0.97209	215633	0	1
2013.05.19	0.96975	0.98384	0.95904	0.96073	257273	0	1
2013.05.26	0.96183	0.97899	0.95112	0.95455	273155	0	5
2013.06.02	0.95732	0.96240	0.92246	0.93537	346031	0	3
2013.06.09	0.93696	0.94181	0.91301	0.92053	375554	0	3
2013.06.16	0.92184	0.93678	0.91752	0.93357	254269	0	5
2013.06.23	0.93548	0.94873	0.93101	0.94435	306396	0	3
2013.06.30	0.94472	0.96603	0.94385	0.96327	218311	0	5
2013.07.07	0.96566	0.97510	0.94044	0.94573	247378	0	1
2013.07.14	0.94573	0.95341	0.93586	0.94048	215204	0	1
2013.07.21	0.94130	0.94130	0.92638	0.92784	200665	0	1
2013.07.28	0.92842	0.93894	0.92281	0.92885	208465	0	1
2013.08.04	0.92893	0.93326	0.91750	0.92165	204392	0	1
2013.08.11	0.92212	0.93957	0.92164	0.92622	218126	0	1
2013.08.18	0.92597	0.92895	0.91467	0.92122	217569	0	1
2013.08.25	0.92075	0.93321	0.91704	0.92922	201007	0	1
2013.09.01	0.93123	0.94552	0.93104	0.93760	168330	0	1
2013.09.08	0.93822	0.93917	0.92717	0.92957	155781	0	1
2013.09.15	0.92450	0.92789	0.90889	0.91006	157930	0	1
2013.09.22	0.90978	0.91373	0.90208	0.90555	144959	0	1
2013.09.29	0.90672	0.90816	0.89673	0.90692	170252	0	1
2013.10.06	0.90653	0.91315	0.90154	0.91132	159409	0	1
2013.10.13	0.90969	0.91778	0.90042	0.90150	162738	0	1
2013.10.20	0.90175	0.90446	0.88899	0.89230	161538	0	1
2013.10.27	0.89240	0.91377	0.89215	0.91193	179373	0	1
2013.11.03	0.91197	0.92497	0.90914	0.92109	171756	0	1
2013.11.10	0.92219	0.92314	0.91239	0.91464	175762	0	1
2013.11.17	0.91471	0.91907	0.90617	0.90653	185392	0	1
2013.11.24	0.90661	0.91313	0.90281	0.90591	159538	0	1
2013.12.01	0.90608	0.91102	0.89101	0.89101	200102	0	1
2013.12.08	0.89165	0.89340	0.88396	0.88857	174804	0	1
2013.12.15	0.88939	0.90009	0.88321	0.89541	184628	0	1
2013.12.22	0.89586	0.89719	0.87995	0.89099	95358	0	1
2013.12.29	0.89084	0.90574	0.88599	0.90466	149227	0	1
2014.01.05	0.90481	0.91272	0.90049	0.90211	192613	0	1
2014.01.12	0.90214	0.91193	0.89863	0.90967	174881	0	1
2014.01.19	0.91083	0.91563	0.89029	0.89403	177768	0	1
2014.01.26	0.89423	0.90795	0.89317	0.90579	189790	0	1
2014.02.02	0.90641	0.90812	0.89595	0.89817	204283	0	1
2014.02.09	0.89833	0.90378	0.89029	0.89235	151899	0	1
2014.02.16	0.89185	0.89284	0.88560	0.88791	144446	0	1
2014.02.23	0.88734	0.89299	0.87772	0.87983	152977	0	1
2014.03.02	0.87827	0.88953	0.87561	0.87743	178094	0	0
2014.03.09	0.87795	0.88048	0.86988	0.87205	327877	0	0
2014.03.16	0.87262	0.88691	0.87136	0.88282	330028	0	0
2014.03.23	0.88267	0.88989	0.87865	0.88667	360051	0	0
2014.03.30	0.88679	0.89526	0.88149	0.89164	344543	0	0
2014.04.06	0.89193	0.89235	0.87431	0.87575	260062	0	1
2014.04.13	0.87679	0.88359	0.87641	0.88334	155304	0	1
2014.04.20	0.88310	0.88615	0.88019	0.88170	141715	0	1
2014.04.27	0.88070	0.88509	0.87701	0.87794	185111	0	1
2014.05.04	0.87746	0.88728	0.87028	0.88620	220321	0	1
2014.05.11	0.88665	0.89598	0.88583	0.89254	196480	0	1
2014.05.18	0.89211	0.89719	0.88967	0.89519	256346	0	1
2014.05.25	0.89588	0.89893	0.89325	0.89503	128525	0	2
2014.06.01	0.89528	0.90364	0.89078	0.89330	177979	0	1
2014.06.08	0.89309	0.90117	0.89193	0.89895	169895	0	1
2014.06.15	0.90001	0.90128	0.89103	0.89458	167569	0	1
2014.06.22	0.89516	0.89675	0.89053	0.89054	150236	0	1
2014.06.29	0.89081	0.89512	0.88562	0.89375	258604	0	1
2014.07.06	0.89441	0.89591	0.89016	0.89200	310614	0	1
2014.07.13	0.89203	0.90032	0.88980	0.89793	202533	0	1
2014.07.20	0.89768	0.90513	0.89703	0.90402	187762	0	1
2014.07.27	0.90463	0.91050	0.90347	0.90529	203690	0	2
2014.08.03	0.90561	0.91143	0.90322	0.90489	209578	0	10
2014.08.10	0.90550	0.91032	0.90179	0.90179	186692	0	10
2014.08.17	0.90333	0.91537	0.90253	0.91334	190442	0	4
2014.08.24	0.91725	0.91846	0.91255	0.91807	251860	0	2
2014.08.31	0.91864	0.93356	0.91756	0.93103	235129	0	1
2014.09.07	0.93098	0.93954	0.93072	0.93281	300133	0	1
2014.09.14	0.93326	0.94330	0.93005	0.94063	328344	0	1
2014.09.21	0.94105	0.95195	0.93532	0.95124	357998	0	1
2014.09.28	0.95161	0.96837	0.94886	0.96724	355939	0	1
2014.10.05	0.96769	0.96812	0.94692	0.95699	402179	0	1
2014.10.12	0.95684	0.95687	0.93602	0.94561	457692	0	1
2014.10.19	0.94658	0.95588	0.93972	0.95114	364020	0	6
2014.10.26	0.95154	0.96623	0.94412	0.96230	373541	0	1
2014.11.02	0.96417	0.97413	0.95793	0.96573	530820	0	1
2014.11.09	0.96499	0.97000	0.95736	0.95891	478781	0	1
2014.11.16	0.95947	0.97090	0.95296	0.96992	386191	0	1
2014.11.23	0.97256	0.97261	0.95946	0.96545	266469	22286400000	1
2014.11.30	0.96572	0.97992	0.96146	0.97879	282334	0	1
2014.12.07	0.97740	0.98175	0.96188	0.96341	332066	452231605000	1
2014.12.14	0.95869	0.98477	0.95531	0.98270	337441	453963058000	0
2014.12.21	0.98403	0.98860	0.98045	0.98698	523338	562132856000	0
2014.12.28	0.98706	1.00183	0.98429	1.00142	239730	186344905000	0
2015.01.04	1.00632	1.02157	1.00319	1.01419	560256	0	19
2015.01.11	1.01347	1.02390	0.81889	0.89031	463739	0	13
2015.01.18	0.86088	0.88358	0.84985	0.87936	228683	0	4
2015.01.25	0.87960	0.92878	0.87619	0.92017	189000	6097160000	1
2015.02.01	0.92645	0.93423	0.91582	0.92340	270632	0	5
2015.02.08	0.92625	0.93341	0.91928	0.93094	292814	0	5
2015.02.15	0.93068	0.95329	0.92806	0.93778	331663	0	12
2015.02.22	0.94054	0.95439	0.93841	0.95412	336585	0	11
2015.03.01	0.95285	0.98634	0.95278	0.98553	291523	0	7
2015.03.08	0.98652	1.01255	0.98226	1.00468	281897	0	3
2015.03.15	1.00482	1.00914	0.96267	0.97370	245897	0	1
2015.03.22	0.97423	0.98072	0.94860	0.96126	256155	0	1
2015.03.29	0.96126	0.97511	0.94757	0.94946	204939	0	1
2015.04.05	0.95136	0.98342	0.94952	0.97856	172032	0	1
2015.04.12	0.97856	0.98604	0.94940	0.95134	270405	0	1
2015.04.19	0.95134	0.97186	0.95000	0.95332	351077	0	1
2015.04.26	0.95386	0.95981	0.92772	0.93247	394537	0	1
2015.05.03	0.93336	0.94129	0.90727	0.93193	139382	0	1
2015.05.10	0.93143	0.93579	0.90784	0.91549	316683	0	1
2015.05.17	0.91563	0.94563	0.91479	0.94337	372987	0	1
2015.05.24	0.94291	0.95429	0.93484	0.94012	387386	0	1
2015.05.31	0.94021	0.95014	0.92783	0.93904	443306	0	1
2015.06.07	0.94095	0.94290	0.92331	0.92862	538321	0	1
2015.06.14	0.92967	0.93840	0.91509	0.91806	412858	0	1
2015.06.21	0.91684	0.94155	0.91569	0.93355	424705	0	1
2015.06.28	0.93795	0.95039	0.92433	0.93977	489202	0	1
2015.07.05	0.94304	0.95152	0.93293	0.93815	546410	0	1
2015.07.12	0.94059	0.96184	0.93673	0.96152	464957	0	1
2015.07.19	0.96109	0.96483	0.95249	0.96238	613493	175463748000	1
2015.07.26	0.96213	0.97188	0.95298	0.96529	429510	466409457000	5
2015.08.02	0.96489	0.98832	0.96422	0.98352	458443	504149292000	0
2015.08.09	0.98153	0.99026	0.96767	0.97576	332374	347206549000	4
2015.08.16	0.97573	0.97980	0.94589	0.94598	416784	464469524000	0
2015.08.23	0.94582	0.96718	0.92577	0.96229	633350	600173889000	3
2015.08.30	0.96105	0.97701	0.95688	0.97194	456643	496807580000	6
2015.09.06	0.97124	0.98234	0.96815	0.96931	374691	410975172000	5
2015.09.13	0.96900	0.97630	0.95270	0.96809	330299	362216852000	6
2015.09.20	0.96951	0.98430	0.96423	0.97848	366614	385322751000	6
2015.09.27	0.97639	0.98157	0.96447	0.97130	372475	388567760000	6
2015.10.04	0.97079	0.97671	0.95859	0.96146	405063	457666376000	0
2015.10.11	0.96067	0.96458	0.94757	0.95345	316071	344521836000	0
2015.10.18	0.95069	0.98004	0.94933	0.97863	380750	410812230000	0
2015.10.25	0.97885	0.99571	0.97559	0.98744	367941	400779083000	0
2015.11.01	0.98525	1.00760	0.98351	1.00519	377229	405526040000	0
2015.11.08	1.00450	1.00943	0.99886	1.00568	420567	443570366000	0
2015.11.15	1.00535	1.02198	1.00432	1.01809	414628	405308641000	0
2015.11.22	1.01908	1.03280	1.01432	1.02919	404938	419827670000	0
2015.11.29	1.02965	1.03193	0.98747	0.99636	482082	496116321000	0
2015.12.06	0.99683	1.00311	0.98029	0.98244	446232	433822642000	0
2015.12.13	0.98307	0.99907	0.97858	0.99152	485529	479622339000	0
2015.12.20	0.99221	0.99682	0.98521	0.98727	238535	214808175000	0
2015.12.27	0.98524	1.00202	0.98523	0.99980	193511	180158961000	0
2016.01.03	1.00058	1.01238	0.99217	0.99443	526015	517457038000	0
2016.01.10	0.99424	1.01059	0.98797	1.00124	559029	553018797000	9
2016.01.17	1.00086	1.01651	0.99903	1.01486	503018	585175247000	0
2016.01.24	1.01485	1.02558	1.01099	1.02247	565041	665623378000	0
2016.01.31	1.02096	1.02490	0.98811	0.99048	605919	653767955000	8
2016.02.07	0.99107	0.99727	0.96603	0.97611	775019	871424216000	0
2016.02.14	0.97687	0.99682	0.97552	0.98904	565545	654244546000	0
2016.02.21	0.98851	1.00029	0.98521	0.99654	514718	617665406000	0
2016.02.28	0.99698	1.00374	0.98780	0.99230	555641	649295705000	0
2016.03.06	0.99250	1.00918	0.98025	0.98232	503850	605390145000	0
2016.03.13	0.98288	0.99130	0.96502	0.96871	438171	510420948000	0
2016.03.20	0.96968	0.97867	0.96747	0.97678	320730	377090412000	0
2016.03.27	0.97648	0.97856	0.95544	0.95759	421445	562877025000	0
2016.04.03	0.95718	0.96213	0.95169	0.95212	443991	658008234000	0
2016.04.10	0.95217	0.96876	0.94989	0.96748	431925	635366366000	0
2016.04.17	0.96427	0.97969	0.95843	0.97817	424364	487331257000	0
2016.04.24	0.97869	0.97886	0.95672	0.95917	429708	505150117000	0
2016.05.01	0.95725	0.97289	0.94435	0.97165	445924	522891874000	0
2016.05.08	0.97158	0.97738	0.96629	0.97518	353260	431460917000	0
2016.05.15	0.97419	0.99263	0.97373	0.98968	366268	470246674000	0
2016.05.22	0.98997	0.99482	0.98716	0.99461	378563	495215129000	0
2016.05.29	0.99415	0.99556	0.97533	0.97556	418418	530761201000	0
2016.06.05	0.97571	0.97754	0.95775	0.96398	372408	470806884000	0
2016.06.12	0.96328	0.96862	0.95712	0.95955	440067	562417664000	0
2016.06.19	0.96015	0.98022	0.95209	0.96904	446554	521724937000	0
2016.06.26	0.97402	0.98367	0.97049	0.97265	471147	561622068000	0
2016.07.03	0.97185	0.98651	0.96842	0.98265	370889	463303205000	0
2016.07.10	0.98129	0.98938	0.97637	0.98172	421744	574519298000	0
2016.07.17	0.98145	0.99061	0.98107	0.98664	394473	584601977000	0
2016.07.24	0.98669	0.99498	0.96350	0.96937	382123	467779105000	0
2016.07.31	0.96867	0.98300	0.96327	0.98035	337373	360014411000	0
2016.08.07	0.97895	0.98430	0.97081	0.97444	330330	388158511000	0
2016.08.14	0.97309	0.97585	0.95348	0.96004	361085	379287571000	0
2016.08.21	0.96077	0.97921	0.95930	0.97808	371020	411760732000	0
2016.08.28	0.97817	0.98844	0.97386	0.97994	404187	412640756000	0
2016.09.04	0.97956	0.98134	0.96489	0.97457	383793	375424033000	0
2016.09.11	0.97415	0.98174	0.96899	0.97988	443779	490866961000	0
2016.09.18	0.97982	0.98182	0.96593	0.97008	442061	505928505000	0
2016.09.25	0.96902	0.97756	0.96395	0.97112	448279	492627034000	0
2016.10.02	0.97118	0.98387	0.96877	0.97732	467269	490187716000	0
2016.10.09	0.97772	0.99092	0.97669	0.98785	407079	399109270000	0
2016.10.16	0.98987	0.99618	0.98417	0.99331	412305	369314139000	0
2016.10.23	0.99424	0.99984	0.98574	0.98825	434853	366258252000	0
2016.10.30	0.98734	0.99069	0.96737	0.96737	473663	422705531000	0
2016.11.06	0.97598	0.98962	0.95490	0.98670	673612	575142121000	0
2016.11.13	0.98890	1.01229	0.98809	1.00906	694942	587731862000	0
2016.11.20	1.00990	1.01912	1.00672	1.01284	623480	551469020000	0
2016.11.27	1.01210	1.02043	1.00668	1.00953	641904	524819197000	0
2016.12.04	1.01099	1.02131	1.00193	1.01749	479934	335614966000	0
2016.12.11	1.01768	1.03433	1.00830	1.02520	641514	458999761000	0
2016.12.18	1.02603	1.03199	1.02175	1.02507	485533	376388251000	0
2016.12.25	1.02519	1.03209	1.00467	1.01910	485445	388956691000	0
2017.01.01	1.01750	1.03348	1.00864	1.01692	637864	487059867000	0
2017.01.08	1.01700	1.02479	1.00415	1.00752	703843	482566684000	0
2017.01.15	1.00936	1.01359	0.99957	1.00018	644853	530491554000	0
2017.01.22	1.00077	1.00273	0.99569	0.99898	616775	573550929000	0
2017.01.29	0.99649	1.00442	0.98610	0.99176	597783	575577711000	0
2017.02.05	0.99081	1.00619	0.99033	1.00145	540987	481470165000	0
2017.02.12	1.00233	1.01182	0.99648	1.00214	494365	474319862000	0
2017.02.19	1.00230	1.01405	1.00110	1.00667	440504	435251574000	0
2017.02.26	1.00691	1.01458	1.00087	1.00665	477057	458706044000	0
2017.03.05	1.00799	1.01700	1.00724	1.00958	453877	415853910000	0
2017.03.12	1.00983	1.01163	0.99420	0.99826	428540	371551323000	0
2017.03.19	0.99744	1.00021	0.98814	0.99109	415643	363542005000	0
2017.03.26	0.98828	1.00292	0.98131	1.00005	399823	335403046000	0
2017.04.02	1.00137	1.00958	1.00074	1.00821	379893	338117340000	0
2017.04.09	1.00809	1.01074	1.00080	1.00429	335886	290565952000	0
2017.04.16	1.00202	1.00568	0.99401	0.99592	350868	317097479000	0
2017.04.23	0.99003	0.99801	0.98931	0.99445	404813	362507829000	0
2017.04.30	0.99328	0.99648	0.98582	0.98627	352999	339453559000	0
2017.05.07	0.98770	1.00994	0.98712	0.99983	382012	383017154000	0
2017.05.14	0.99976	1.00193	0.97232	0.97232	429557	440899878000	0
2017.05.21	0.97279	0.97761	0.96913	0.97316	406021	421624781000	0
2017.05.28	0.97445	0.98075	0.96135	0.96135	370439	367715355000	0
2017.06.04	0.96283	0.97274	0.96008	0.96901	344762	0	9
2017.06.11	0.96830	0.97703	0.96402	0.97246	334199	0	9
2017.06.18	0.97200	0.97658	0.96751	0.96879	280815	0	9
2017.06.25	0.96847	0.97377	0.95513	0.95767	376409	0	9
2017.07.02	0.95766	0.96879	0.95646	0.96357	323406	0	9
2017.07.09	0.96332	0.97001	0.96020	0.96213	358077	0	9
2017.07.16	0.96253	0.96583	0.94380	0.94521	475098	0	9
2017.07.23	0.94476	0.97264	0.94450	0.96837	538763	0	9
2017.07.30	0.96842	0.97638	0.96307	0.97226	460389	0	9
2017.08.06	0.97263	0.97725	0.95829	0.96135	397199	0	9
2017.08.13	0.96176	0.97651	0.95858	0.96412	397933	0	9
2017.08.20	0.96435	0.96991	0.95501	0.95644	348627	0	9
2017.08.27	0.95445	0.96793	0.94276	0.96459	444097	0	9
2017.09.03	0.95881	0.96171	0.94202	0.94387	472393	0	9
2017.09.10	0.94630	0.97053	0.94568	0.95940	473220	659720000	0
2017.09.17	0.96002	0.97475	0.95805	0.96916	438523	0	0
2017.09.24	0.97071	0.97695	0.96421	0.96777	420484	0	0
2017.10.01	0.96794	0.98365	0.96744	0.97810	322929	0	0
2017.10.08	0.97804	0.98075	0.97052	0.97307	286801	0	0
2017.10.15	0.97391	0.98525	0.97278	0.98427	345807	0	0
2017.10.22	0.98478	1.00379	0.98309	0.99616	421786	0	0
2017.10.29	0.99679	1.00373	0.99384	1.00035	383007	0	0
2017.11.05	0.99945	1.00290	0.99216	0.99567	345399	0	0
2017.11.12	0.99539	0.99870	0.98460	0.98826	346844	0	0
2017.11.19	0.98824	0.99466	0.97581	0.97744	389142	0	0
2017.11.26	0.97886	0.98820	0.97348	0.97625	406368	0	0
2017.12.03	0.98093	0.99777	0.97923	0.99261	440208	0	0
2017.12.10	0.99377	0.99379	0.98398	0.99039	417290	0	0
2017.12.17	0.98870	0.99172	0.98225	0.98810	410811	0	0
2017.12.24	0.98924	0.99153	0.97340	0.97444	272380	0	2
2017.12.31	0.97429	0.97976	0.96994	0.97462	303072	0	0
2018.01.07	0.97501	0.98452	0.96653	0.96726	490014	0	1
2018.01.14	0.96780	0.96848	0.95354	0.96249	606514	0	1
2018.01.21	0.96080	0.96398	0.92888	0.93196	738861	0	1
2018.01.28	0.93343	0.93931	0.92458	0.93141	704668	0	0
2018.02.04	0.93228	0.94700	0.92870	0.93918	813806	0	1
2018.02.11	0.93890	0.94028	0.91875	0.92746	536079	0	1
2018.02.18	0.92691	0.94091	0.92626	0.93634	448893	0	1
2018.02.25	0.93519	0.94903	0.93254	0.93772	489474	0	1
2018.03.04	0.93542	0.95343	0.93455	0.95165	526710	0	1
2018.03.11	0.95100	0.95474	0.94239	0.95204	395155	0	1
2018.03.18	0.95238	0.95693	0.94446	0.94721	537887	0	1
2018.03.25	0.94666	0.95836	0.94331	0.95396	506157	0	1
2018.04.01	0.95201	0.96492	0.95196	0.95897	392815	0	1
2018.04.08	0.95809	0.96465	0.95341	0.96218	261635	0	1
2018.04.15	0.96153	0.97592	0.95771	0.97471	235236	0	1
2018.04.22	0.97384	0.99205	0.97347	0.98761	281440	0	1
2018.04.29	0.98752	1.00224	0.98717	0.99989	323477	0	1
2018.05.06	0.99990	1.00562	0.99763	1.00023	304642	0	1
2018.05.13	0.99949	1.00414	0.99503	0.99754	280265	0	1
2018.05.20	0.99656	1.00014	0.98855	0.99039	297527	0	1
2018.05.27	0.99071	0.99830	0.98259	0.98784	311782	0	1
2018.06.03	0.98792	0.98939	0.97881	0.98519	248925	0	1
2018.06.10	0.98420	0.99880	0.98252	0.99757	245358	0	1
2018.06.17	0.99578	0.99901	0.98731	0.98769	253086	0	1
2018.06.24	0.98760	0.99922	0.98555	0.99040	255850	0	1
2018.07.01	0.99009	0.99654	0.98841	0.98987	278569	0	1
2018.07.08	0.98920	1.00679	0.98577	1.00158	290889	0	1
2018.07.15	1.00109	1.00431	0.99153	0.99240	283490	0	0
2018.07.22	0.99174	0.99775	0.99003	0.99423	286230	0	5
2018.07.29	0.99315	0.99647	0.98666	0.99440	208518	0	5
2018.08.05	0.99292	0.99842	0.98941	0.99532	212481	0	4
2018.08.12	0.99325	0.99820	0.99004	0.99576	239749	0	4
2018.08.19	0.99492	0.99678	0.98076	0.98344	216773	0	4
2018.08.26	0.98381	0.98454	0.96514	0.96857	243631	0	5
2018.09.02	0.96893	0.97667	0.96411	0.96901	225204	0	4
2018.09.09	0.96841	0.97582	0.96340	0.96718	185942	0	4
2018.09.16	0.96735	0.96997	0.95416	0.95776	206310	0	4
2018.09.23	0.95809	0.98190	0.95757	0.98163	202359	0	4
2018.09.30	0.98005	0.99546	0.97969	0.99186	206432	0	6
2018.10.07	0.99177	0.99551	0.98561	0.99174	231905	0	5
2018.10.14	0.98949	0.99770	0.98474	0.99602	238086	0	4
2018.10.21	0.99501	1.00259	0.99371	0.99690	248187	0	3
2018.10.28	0.99664	1.00941	0.99638	1.00335	236666	0	4
2018.11.04	1.00255	1.00851	0.99519	1.00540	208070	0	6
2018.11.11	1.00496	1.01281	0.99907	0.99955	247922	0	4
2018.11.18	0.99908	1.00065	0.99083	0.99654	181640	0	5
2018.11.25	0.99700	1.00054	0.99170	0.99856	209339	0	3
2018.12.02	0.99785	1.00078	0.98892	0.98967	213543	0	5
2018.12.09	0.99010	0.99887	0.98622	0.99806	232143	0	4
2018.12.16	0.99478	0.99849	0.98401	0.99502	282989	0	4
2018.12.23	0.99487	0.99629	0.97895	0.98413	159794	0	5
2018.12.30	0.98214	0.99196	0.97965	0.98623	203414	0	5
2019.01.06	0.98599	0.98718	0.97160	0.98386	278252	0	3
2019.01.13	0.98371	0.99584	0.97998	0.99552	188406	0	5
2019.01.20	0.99330	0.99894	0.99214	0.99311	249785	0	6
2019.01.27	0.99278	0.99944	0.99048	0.99531	294234	0	6
2019.02.03	0.99399	1.00282	0.99356	1.00000	237396	0	5
2019.02.10	0.99994	1.00975	0.99734	1.00491	218140	0	4
2019.02.17	1.00454	1.00601	0.99808	1.00045	242797	0	3
2019.02.24	0.99885	1.00190	0.99257	0.99893	255546	0	4
2019.03.03	0.99717	1.01236	0.99717	1.00791	253390	0	6
2019.03.10	1.00748	1.01190	1.00101	1.00199	245788	0	3
2019.03.17	1.00187	1.00245	0.98939	0.99325	309904	0	5
2019.03.24	0.99368	0.99738	0.99047	0.99504	335730	0	5
2019.03.31	0.99456	1.00118	0.99297	1.00001	239960	0	5
2019.04.07	0.99931	1.00457	0.99773	1.00249	218417	0	4
2019.04.14	1.00112	1.01588	1.00085	1.01405	205481	0	3
2019.04.21	1.01405	1.02367	1.01324	1.01954	193460	0	4
2019.04.28	1.01953	1.02148	1.01261	1.01632	212578	0	4
2019.05.05	1.01572	1.02256	1.01005	1.01153	243202	0	3
2019.05.12	1.01068	1.01212	1.00494	1.01088	193793	0	5
2019.05.19	1.01011	1.01204	1.00079	1.00161	191923	0	5
2019.05.26	1.00167	1.00975	1.00003	1.00066	190216	0	4
2019.06.02	1.00137	1.00168	0.98534	0.98745	284492	0	4
2019.06.09	0.98843	0.99946	0.98842	0.99821	225576	0	5
2019.06.16	0.99818	1.00141	0.97556	0.97617	316735	0	4
2019.06.23	0.97524	0.98135	0.96933	0.97616	280857	0	3
2019.06.30	0.97617	0.99313	0.97617	0.99152	211967	0	4
2019.07.07	0.99110	0.99514	0.98360	0.98399	195397	0	3
2019.07.14	0.98290	0.99075	0.98055	0.98146	179056	0	2
2019.07.21	0.98279	0.99460	0.98038	0.99317	169407	0	3
2019.07.28	0.99242	0.99755	0.98143	0.98225	272742	0	3
2019.08.04	0.98329	0.98358	0.96918	0.97241	375050	0	3
2019.08.11	0.97245	0.98087	0.96592	0.97853	407860	0	2
2019.08.18	0.97658	0.98769	0.97352	0.97471	286615	0	3
2019.08.25	0.97241	0.99176	0.97133	0.98956	388086	0	2
2019.09.01	0.98929	0.99286	0.97977	0.98757	324626	0	2
2019.09.08	0.98670	0.99462	0.98540	0.99002	262259	0	2
2019.09.15	0.98998	0.99834	0.98647	0.99090	230102	0	2
2019.09.22	0.99181	0.99487	0.98434	0.99087	242204	0	2
2019.09.29	0.99032	1.00274	0.99032	0.99522	254407	0	2
2019.10.06	0.99298	0.99904	0.99044	0.99644	253804	0	2
2019.10.13	0.99613	0.99956	0.98403	0.98403	217780	0	2
2019.10.20	0.98396	0.99546	0.98396	0.99434	176973	0	2
2019.10.27	0.99407	0.99697	0.98507	0.98555	172801	0	2
2019.11.03	0.98405	0.99787	0.98405	0.99710	176105	0	1
2019.11.10	0.99707	0.99768	0.98701	0.98946	130045	0	1
2019.11.17	0.98771	0.99799	0.98682	0.99705	143317	0	1
2019.11.24	0.99779	1.00230	0.99598	0.99970	118973	0	1
2019.12.01	0.99973	1.00084	0.98549	0.99001	139264	0	1
2019.12.08	0.98964	0.99101	0.98048	0.98418	163407	0	1
